source,dest,packets,traffic_in_bytes
192.168.130.238,17.57.145.25,9,702
192.168.130.238,17.57.145.27,9,702
192.168.130.196,106.153.247.72,9,702
192.168.130.196,106.153.247.8,9,702
192.168.130.196,106.153.247.40,9,702
192.168.130.116,17.188.179.34,9,702
192.168.130.116,17.188.179.2,9,702
192.168.130.116,17.188.143.157,9,702
192.168.130.116,17.188.143.126,9,702
192.168.130.116,17.188.178.34,9,702
192.168.130.116,17.188.143.187,9,702
192.168.130.116,17.188.178.2,9,702
192.168.129.88,17.57.145.150,9,702
192.168.129.88,17.57.145.148,9,702
192.168.130.192,17.253.71.149,9,702
192.168.130.192,17.253.75.142,9,702
192.168.130.224,17.253.71.137,9,702
192.168.130.192,17.188.143.125,9,702
192.168.130.192,17.188.143.126,9,702
192.168.130.192,17.188.179.34,9,702
192.168.129.212,17.188.171.202,9,702
192.168.129.212,17.188.172.10,9,702
192.168.129.212,17.188.168.161,9,702
192.168.129.212,17.188.170.10,9,702
192.168.129.212,17.188.170.135,9,702
192.168.129.212,17.188.171.138,9,702
192.168.129.212,17.188.170.72,9,702
192.168.129.212,17.57.145.139,9,702
192.168.128.72,17.188.170.72,9,702
192.168.128.72,17.188.172.10,9,702
192.168.128.72,17.188.172.72,9,702
192.168.128.72,17.188.170.10,9,702
192.168.128.72,17.188.172.74,9,702
192.168.128.72,17.188.170.135,9,702
192.168.128.72,17.188.171.202,9,702
192.168.128.72,17.253.71.135,9,702
192.168.130.196,17.253.71.137,9,702
192.168.130.196,17.253.71.146,9,702
192.168.130.196,17.253.71.143,9,702
192.168.130.76,224.0.0.251,7,700
192.168.131.16,224.0.0.251,7,700
fe80::10be:af5d:a02b:a241,ff02::16,7,690
::,ff02::1:ff9a:9015,8,688
::,ff02::1:ffa7:98d,8,688
192.168.129.184,192.168.159.254,2,684
192.168.159.254,192.168.129.184,2,684
192.168.130.0,255.255.255.255,2,684
192.168.159.254,192.168.130.0,2,684
192.168.130.238,255.255.255.255,2,684
fe80::1cb4:f1f7:c2fe:5f22,ff02::2,10,684
192.168.33.247,255.255.255.255,2,684
192.168.159.254,192.168.131.192,2,684
192.168.129.24,255.255.255.255,2,684
192.168.159.254,192.168.129.24,2,684
192.168.128.52,255.255.255.255,2,684
192.168.159.254,192.168.131.132,2,684
192.168.130.192,192.168.159.254,2,684
192.168.130.116,192.168.159.254,2,684
192.168.159.254,192.168.130.116,2,684
44.225.241.36,192.168.129.248,9,666
52.39.89.0,192.168.129.248,9,666
44.240.150.60,192.168.129.248,9,666
34.215.8.130,192.168.129.248,9,666
fe80::42c:1442:3878:7cc7,ff02::16,7,650
192.168.129.180,18.178.233.21,8,644
192.168.128.52,17.253.68.125,7,630
192.168.128.52,17.138.176.4,8,624
192.168.130.224,17.253.71.134,8,624
192.168.128.72,147.92.146.114,8,624
192.168.130.208,106.153.247.72,8,624
192.168.129.40,17.188.182.68,8,624
192.168.130.208,17.57.145.134,8,624
192.168.130.208,17.57.145.132,8,624
192.168.130.208,17.57.145.139,8,624
192.168.130.208,17.57.145.137,8,624
192.168.130.208,17.57.145.135,8,624
192.168.130.208,17.57.145.133,8,624
192.168.130.208,17.57.145.138,8,624
192.168.131.172,17.253.69.206,8,624
192.168.131.172,17.57.155.39,8,624
192.168.130.224,108.177.125.108,8,624
192.168.130.44,17.33.195.38,8,624
192.168.131.172,17.248.225.64,8,624
192.168.131.172,17.253.68.241,8,624
192.168.131.132,17.188.182.132,8,624
192.168.128.52,17.188.171.202,8,624
192.168.128.52,17.188.172.10,8,624
192.168.128.160,17.248.167.68,8,624
192.168.128.160,17.253.71.139,8,624
192.168.128.160,17.248.167.39,8,624
192.168.128.160,17.253.71.148,8,624
192.168.128.160,17.253.71.137,8,624
192.168.128.160,23.52.128.17,8,624
192.168.128.160,17.253.71.152,8,624
192.168.128.160,17.57.145.148,8,624
192.168.128.160,17.57.145.149,8,624
192.168.128.160,17.57.145.153,8,624
192.168.128.160,17.57.145.150,8,624
192.168.128.160,17.57.145.154,8,624
192.168.130.224,17.188.178.226,8,624
192.168.33.115,17.242.184.19,8,624
192.168.130.44,17.8.138.25,8,624
192.168.130.208,17.253.71.150,8,624
192.168.131.192,17.188.171.138,8,624
192.168.129.40,17.188.171.74,8,624
192.168.130.196,17.188.143.125,8,624
192.168.131.192,17.253.71.139,8,624
192.168.131.192,17.253.71.143,8,624
192.168.130.44,17.171.47.23,8,624
192.168.130.44,17.253.69.197,8,624
192.168.129.88,17.188.168.161,8,624
192.168.130.44,17.33.203.11,8,624
192.168.130.116,17.188.182.68,8,624
192.168.130.116,17.188.182.132,8,624
192.168.130.116,17.188.182.196,8,624
192.168.130.44,17.253.71.141,8,624
192.168.131.132,17.188.143.189,8,624
192.168.131.132,17.188.143.158,8,624
192.168.131.132,17.188.179.34,8,624
192.168.131.132,17.188.143.157,8,624
192.168.129.212,17.188.143.126,8,624
192.168.129.212,17.188.143.158,8,624
192.168.131.132,17.57.145.151,8,624
192.168.131.132,17.57.145.152,8,624
192.168.129.212,18.139.169.112,8,624
192.168.128.72,17.188.178.34,8,624
192.168.128.72,17.188.143.187,8,624
192.168.128.52,17.188.143.126,8,624
192.168.128.52,17.188.143.125,8,624
192.168.128.52,17.188.178.226,8,624
192.168.128.52,17.188.178.34,8,624
192.168.128.72,17.57.145.151,8,624
192.168.130.208,17.188.171.138,8,624
192.168.131.132,17.253.69.206,8,624
192.168.130.224,17.253.71.143,8,624
192.168.129.212,17.57.12.242,8,624
192.168.129.212,17.57.12.243,8,624
192.168.129.212,17.57.12.16,8,624
192.168.129.40,17.188.178.34,8,624
192.168.130.196,17.188.178.34,8,624
192.168.129.173,17.188.143.157,8,624
192.168.129.173,17.188.143.126,8,624
192.168.129.173,17.188.143.187,8,624
192.168.129.173,17.188.178.34,8,624
192.168.129.173,17.188.178.2,8,624
192.168.129.173,17.188.143.158,8,624
192.168.129.173,17.188.143.189,8,624
192.168.129.173,17.188.179.2,8,624
192.168.129.40,17.57.145.154,8,624
192.168.129.40,17.57.145.150,8,624
192.168.129.40,17.57.145.149,8,624
192.168.129.180,17.167.200.72,8,624
192.168.130.44,17.188.172.72,8,624
192.168.131.16,17.188.143.158,8,624
192.168.129.212,34.111.57.229,8,624
192.168.130.238,18.246.97.199,8,624
192.168.130.238,17.188.178.34,8,624
192.168.128.52,17.23.18.34,8,624
192.168.130.116,17.188.143.125,8,624
192.168.130.192,17.188.179.2,8,624
192.168.130.192,17.188.178.2,8,624
192.168.130.192,17.188.178.34,8,624
192.168.130.192,17.188.143.157,8,624
192.168.130.192,17.188.143.189,8,624
192.168.129.212,17.188.172.72,8,624
192.168.131.172,17.253.87.200,8,624
192.168.131.172,17.253.68.117,8,624
192.168.131.172,17.253.75.144,8,624
192.168.131.172,17.171.47.23,8,624
192.168.131.172,17.253.69.199,8,624
192.168.131.172,17.253.87.197,8,624
192.168.128.72,17.188.171.138,8,624
192.168.128.72,17.57.145.138,8,624
192.168.128.72,17.57.155.39,8,624
192.168.128.72,17.253.75.135,8,624
192.168.128.72,17.253.69.210,8,624
192.168.128.72,17.248.225.64,8,624
192.168.129.69,17.253.71.147,8,624
192.168.129.69,17.253.75.143,8,624
192.168.129.69,17.253.68.117,8,624
192.168.129.69,17.253.75.135,8,624
fe80::4ec:c184:ed7c:a269,ff02::2,9,606
fe80::187b:419a:d069:4877,ff02::2,9,606
192.168.33.115,17.57.145.136,8,606
192.168.33.115,17.57.145.133,8,606
192.168.33.115,17.57.145.132,8,606
192.168.33.115,17.57.145.140,8,606
192.168.33.115,17.57.145.137,8,606
192.168.33.115,17.57.145.134,8,606
192.168.33.115,17.57.145.139,8,606
::,ff02::1:ff89:df8a,7,602
192.168.130.208,224.0.0.22,10,600
192.168.33.184,224.0.0.2,10,600
192.168.130.192,224.0.0.22,10,600
192.168.128.160,224.0.0.2,10,600
fe80::1c4b:682f:a145:e051,ff02::fb,5,600
192.168.131.140,57.182.58.64,8,592
192.168.131.140,52.196.173.102,8,592
192.168.131.140,35.72.142.241,8,592
192.168.131.140,23.52.128.10,8,592
192.168.131.140,23.52.128.14,8,592
17.248.225.14,192.168.130.104,1,590
192.168.128.2,150.171.28.10,9,582
192.168.128.2,150.171.27.10,9,582
192.168.128.2,23.217.181.166,9,582
192.168.129.69,224.0.0.251,5,575
192.168.129.124,142.250.194.131,5,565
192.168.129.24,1.1.1.1,7,546
192.168.34.56,23.192.46.138,7,546
192.168.34.56,23.192.46.178,7,546
192.168.130.224,65.8.161.23,7,546
192.168.130.224,65.8.161.128,7,546
192.168.130.224,65.8.161.60,7,546
192.168.130.224,65.8.161.71,7,546
192.168.131.192,17.57.172.4,7,546
192.168.131.192,17.167.200.71,7,546
192.168.131.192,17.36.206.9,7,546
192.168.130.44,17.253.71.200,7,546
192.168.130.44,17.253.71.201,7,546
192.168.130.208,17.242.179.27,7,546
192.168.129.40,17.188.183.4,7,546
192.168.129.88,17.253.71.137,7,546
192.168.129.212,17.57.13.65,7,546
192.168.130.208,23.204.139.214,7,546
192.168.130.208,23.204.139.207,7,546
192.168.130.238,17.253.69.204,7,546
192.168.130.238,18.239.196.159,7,546
192.168.130.238,18.239.196.133,7,546
192.168.130.238,18.239.196.97,7,546
192.168.130.238,18.239.196.15,7,546
192.168.130.44,17.8.139.22,7,546
192.168.128.52,17.57.145.153,7,546
192.168.128.52,17.57.145.149,7,546
192.168.128.52,17.57.145.150,7,546
192.168.128.52,17.57.145.148,7,546
192.168.128.52,17.57.145.154,7,546
192.168.128.160,17.248.167.90,7,546
192.168.130.224,17.57.12.34,7,546
192.168.129.40,17.253.71.139,7,546
192.168.130.208,17.253.71.135,7,546
192.168.130.208,17.253.69.196,7,546
192.168.130.208,17.253.69.199,7,546
192.168.131.192,17.57.12.255,7,546
192.168.131.192,17.36.206.8,7,546
192.168.131.192,17.57.12.12,7,546
192.168.33.184,172.224.110.13,7,546
192.168.33.184,172.224.180.136,7,546
192.168.33.184,172.224.180.7,7,546
192.168.129.40,17.36.206.8,7,546
192.168.129.212,104.36.194.121,7,546
192.168.128.52,17.248.167.37,7,546
192.168.130.238,17.253.71.197,7,546
192.168.130.238,17.253.71.201,7,546
192.168.130.238,17.253.71.133,7,546
192.168.130.238,17.253.71.134,7,546
192.168.129.173,23.217.68.33,7,546
192.168.130.116,17.36.206.7,7,546
192.168.129.173,17.253.69.204,7,546
192.168.130.192,17.253.71.137,7,546
192.168.130.192,17.253.71.134,7,546
192.168.128.52,17.57.145.140,7,546
192.168.128.52,17.57.145.134,7,546
192.168.128.52,17.57.145.133,7,546
192.168.128.52,17.57.145.136,7,546
192.168.128.52,17.57.145.137,7,546
192.168.128.52,17.57.145.138,7,546
192.168.128.52,17.57.145.139,7,546
192.168.128.52,17.57.145.132,7,546
192.168.131.16,17.248.167.37,7,546
192.168.129.180,23.34.99.220,7,546
192.168.129.180,17.253.71.136,7,546
192.168.128.72,31.13.82.3,7,546
192.168.129.69,17.57.12.113,7,546
192.168.130.238,17.253.71.199,7,546
192.168.130.238,17.253.71.200,7,546
192.168.130.238,17.253.71.135,7,546
192.168.128.72,23.192.46.130,7,546
192.168.128.72,172.224.180.9,7,546
192.168.130.192,17.138.222.129,7,546
192.168.131.172,17.253.69.207,7,546
192.168.129.180,17.253.69.206,7,546
192.168.129.88,17.57.172.4,7,546
192.168.128.72,17.111.103.20,7,546
192.168.128.72,17.253.68.115,7,546
192.168.128.72,17.57.154.7,7,546
192.168.128.72,17.253.75.146,7,546
192.168.129.40,17.57.12.145,7,546
192.168.129.40,17.253.69.201,7,546
fe80::ca7:3c49:21f0:240f,ff02::2,8,544
192.168.129.173,17.253.114.43,6,540
192.168.128.52,17.253.68.123,6,540
192.168.129.173,17.253.68.251,6,540
192.168.129.196,57.144.176.8,7,518
192.168.129.196,99.84.141.35,7,518
192.168.129.196,99.84.141.117,7,518
192.168.129.196,99.84.141.70,7,518
192.168.129.196,99.84.141.83,7,518
54.187.68.172,192.168.129.248,7,518
::,ff02::1:ff57:9265,6,516
::,ff02::1:ffc4:9dbb,6,516
::,ff02::1:ffae:9bcb,6,516
::,ff02::1:ff5b:e9e5,6,516
192.168.129.180,224.0.0.251,5,500
192.168.130.196,224.0.0.251,5,500
fe80::42:7ae2:aa1b:cba2,ff02::16,5,490
142.250.194.131,192.168.129.124,5,484
192.168.34.56,17.137.162.3,6,468
192.168.131.172,23.217.69.198,6,468
192.168.130.44,17.253.71.152,6,468
192.168.128.160,17.248.167.58,6,468
192.168.128.160,17.248.167.105,6,468
192.168.131.132,17.248.167.70,6,468
192.168.33.184,172.224.111.14,6,468
192.168.33.184,17.33.203.11,6,468
192.168.129.69,23.48.114.33,6,468
192.168.130.238,17.248.225.65,6,468
192.168.131.132,17.253.69.208,6,468
192.168.131.16,17.248.167.55,6,468
192.168.130.224,17.57.145.136,6,468
192.168.129.173,17.253.71.148,6,468
192.168.33.247,172.224.180.137,6,468
192.168.128.52,17.248.167.100,6,468
192.168.128.72,172.224.180.3,6,468
192.168.130.224,17.253.69.208,6,468
192.168.128.72,17.253.71.143,6,468
192.168.130.224,17.253.69.205,6,468
192.168.129.173,17.253.68.253,5,450
192.168.33.115,17.253.68.253,5,450
192.168.130.192,17.253.68.253,5,450
192.168.130.224,17.253.68.253,5,450
192.168.128.72,17.253.114.43,5,450
192.168.131.140,3.173.197.85,6,444
192.168.131.140,3.115.131.22,6,444
192.168.131.140,31.13.82.40,6,444
192.168.129.196,142.250.194.131,6,444
::,ff02::1:ff32:3ae2,5,430
::,ff02::1:ff50:e2de,5,430
::,ff02::1:ff0e:9601,5,430
::,ff02::1:ffd2:f31c,5,430
192.168.131.192,224.0.0.2,7,420
192.168.129.196,57.144.124.141,7,420
fe80::1897:a806:39ce:2b03,ff02::16,4,420
fe80::10be:af5d:a02b:a241,ff02::2,6,404
fe80::1427:ab45:78c1:8045,ff02::2,6,404
fe80::82c:471c:b62e:1a30,ff02::2,6,396
192.168.130.238,157.240.31.7,5,390
192.168.130.208,106.153.247.40,5,390
192.168.130.208,106.153.247.8,5,390
192.168.130.238,17.253.71.144,5,390
192.168.130.238,17.253.71.149,5,390
192.168.131.132,17.248.167.86,5,390
192.168.131.132,17.248.167.88,5,390
192.168.33.184,172.224.110.16,5,390
192.168.130.224,17.253.71.149,5,390
192.168.130.224,17.57.145.140,5,390
192.168.130.224,17.57.145.134,5,390
192.168.130.224,17.57.145.138,5,390
192.168.130.224,17.57.145.137,5,390
192.168.130.224,17.253.71.132,5,390
192.168.128.72,17.253.68.113,5,390
192.168.130.224,17.253.69.201,5,390
192.168.128.2,20.72.205.209,6,388
192.168.128.2,151.101.193.91,6,388
192.168.128.2,151.101.65.91,6,388
192.168.128.2,151.101.129.91,6,388
192.168.128.2,34.107.243.93,6,388
192.168.128.2,23.193.119.160,6,388
192.168.128.2,23.193.119.141,6,388
fe80::1c5f:29bc:2532:3ae2,ff02::2,6,372
192.168.129.196,57.144.176.144,5,370
192.168.129.196,192.178.164.188,5,370
192.168.131.140,52.51.15.133,5,370
192.168.131.140,13.225.158.91,5,370
192.168.131.140,13.225.158.38,5,370
192.168.129.196,192.178.209.188,5,370
192.168.33.247,224.0.0.22,6,360
192.168.130.104,224.0.0.22,6,360
192.168.131.192,17.253.68.253,4,360
192.168.33.247,17.253.68.253,4,360
192.168.130.208,17.253.114.43,4,360
192.168.130.238,17.253.114.43,4,360
192.168.129.40,17.253.68.125,4,360
192.168.128.52,17.253.68.251,4,360
::,ff02::1:ff24:de05,4,344
fe80::42:7ae2:aa1b:cba2,ff02::2,5,342
192.168.131.172,255.255.255.255,1,342
192.168.131.192,255.255.255.255,1,342
192.168.130.76,192.168.159.254,1,342
192.168.159.254,192.168.130.76,1,342
192.168.128.160,192.168.159.254,1,342
192.168.131.16,255.255.255.255,1,342
192.168.131.192,192.168.159.254,1,342
192.168.130.196,255.255.255.255,1,342
192.168.130.224,192.168.159.254,1,342
192.168.159.254,192.168.130.224,1,342
192.168.130.104,255.255.255.255,1,342
192.168.129.40,255.255.255.255,1,342
fe80::18d5:1120:a5f0:a50c,ff02::2,5,334
fe80::18d5:1120:a5f0:a50c,ff02::16,3,330
192.168.130.208,23.52.128.21,4,312
192.168.130.224,17.253.69.203,4,312
192.168.33.184,172.224.110.6,4,312
192.168.130.224,17.57.145.132,4,312
192.168.130.224,17.57.145.139,4,312
192.168.130.224,17.57.145.133,4,312
192.168.33.247,172.224.111.10,4,312
192.168.129.212,224.0.0.22,5,300
192.168.131.172,224.0.0.22,5,300
192.168.131.140,52.182.143.209,4,296
192.168.131.140,44.242.23.53,4,296
192.168.131.140,52.168.117.170,4,296
192.168.131.140,34.243.68.253,4,296
192.168.129.196,216.239.38.223,4,296
192.168.33.120,17.253.114.43,3,270
192.168.131.172,17.253.68.253,3,270
192.168.33.115,17.253.114.43,3,270
192.168.130.238,17.253.68.253,3,270
192.168.130.224,17.253.68.123,3,270
192.168.33.115,17.253.68.125,3,270
192.168.33.115,17.253.68.123,3,270
192.168.130.196,17.253.68.251,3,270
192.168.130.116,17.253.68.251,3,270
192.168.130.224,17.253.68.251,3,270
192.168.129.40,17.253.68.253,3,270
192.168.131.16,17.253.68.251,3,270
192.168.131.16,17.253.114.43,3,270
192.168.128.52,17.253.68.253,3,270
fe80::4c1:291e:f7eb:572e,ff02::2,4,264
::,ff02::1:ffeb:572e,3,258
::,ff02::1:ff7c:a269,3,258
::,ff02::1:ffc1:8045,3,258
::,ff02::1:ff2e:1a30,3,258
192.168.130.0,224.0.0.22,4,240
192.168.129.24,224.0.0.22,4,240
192.168.130.76,224.0.0.22,4,240
192.168.129.40,224.0.0.22,4,240
fe80::1c5f:29bc:2532:3ae2,ff02::fb,2,240
192.168.130.116,224.0.0.22,4,240
192.168.130.238,57.144.252.36,3,234
192.168.129.88,17.57.145.151,3,234
192.168.129.88,17.253.71.143,3,234
192.168.131.172,17.188.172.72,3,234
192.168.131.172,17.188.170.72,3,234
192.168.131.172,17.137.162.3,3,234
192.168.131.172,17.188.171.74,3,234
192.168.131.172,17.188.172.74,3,234
192.168.33.184,172.224.110.7,3,234
192.168.130.116,17.137.162.3,3,234
192.168.129.180,17.188.143.158,3,234
192.168.129.180,17.188.143.126,3,234
192.168.129.180,17.188.143.125,3,234
192.168.131.16,17.253.71.143,3,234
192.168.130.44,17.23.18.34,3,234
192.168.130.192,17.57.145.27,3,234
192.168.131.140,13.225.158.2,3,222
192.168.129.196,13.112.191.225,3,222
fe80::42c:1442:3878:7cc7,ff02::2,3,202
192.168.128.2,52.168.117.168,3,194
192.168.128.2,142.251.42.163,3,194
192.168.128.2,92.223.95.95,3,194
192.168.128.2,23.219.69.110,3,194
192.168.128.2,132.196.74.211,3,194
192.168.128.2,130.213.27.179,3,194
192.168.128.2,135.233.45.220,3,194
192.168.34.56,17.253.68.123,2,180
192.168.131.192,17.253.114.43,2,180
192.168.33.120,17.253.68.125,2,180
192.168.130.208,17.253.68.253,2,180
192.168.129.212,17.253.68.253,2,180
192.168.131.16,17.253.68.253,2,180
192.168.131.172,17.253.68.125,2,180
192.168.131.132,224.0.0.22,3,180
192.168.131.132,17.253.68.125,2,180
192.168.128.160,17.253.114.43,2,180
192.168.130.192,17.253.114.43,2,180
192.168.33.184,17.253.114.43,2,180
192.168.130.238,17.253.68.251,2,180
192.168.129.69,17.253.114.43,2,180
192.168.131.132,17.253.114.43,2,180
192.168.129.69,17.253.68.251,2,180
192.168.129.88,17.253.114.43,2,180
192.168.129.212,17.253.68.251,2,180
192.168.130.208,17.253.68.123,2,180
192.168.130.104,17.253.68.251,2,180
192.168.129.40,17.253.114.43,2,180
192.168.129.180,17.253.68.251,2,180
192.168.33.247,17.253.68.123,2,180
192.168.128.72,17.253.68.251,2,180
192.168.128.72,17.253.68.253,2,180
192.168.130.116,17.253.114.43,2,180
192.168.130.192,17.253.68.251,2,180
192.168.131.172,17.253.68.251,2,180
192.168.130.196,17.253.68.123,2,180
192.168.129.69,17.253.68.253,2,180
::,ff02::1:fff0:240f,2,172
::,ff02::1:fffe:5f22,2,172
::,ff02::1:ff2b:a241,2,172
::,ff02::1:ff69:4877,2,172
192.168.130.224,17.138.176.4,2,156
192.168.130.192,17.57.145.137,2,156
192.168.130.192,17.57.145.134,2,156
192.168.130.192,17.111.103.20,2,156
192.168.130.192,17.57.145.139,2,156
192.168.131.192,23.217.68.208,2,156
192.168.131.172,17.188.172.10,2,156
192.168.131.172,17.188.171.138,2,156
192.168.131.172,17.188.171.202,2,156
192.168.131.172,17.188.168.161,2,156
192.168.129.88,17.253.71.135,2,156
192.168.130.224,17.253.69.200,2,156
192.168.129.88,117.46.16.167,2,156
192.168.129.180,17.188.178.226,2,156
192.168.129.180,17.188.179.2,2,156
192.168.129.180,17.188.143.157,2,156
192.168.129.180,17.188.179.34,2,156
192.168.129.88,17.57.145.154,2,156
192.168.130.192,17.57.145.26,2,156
192.168.130.192,17.57.145.25,2,156
192.168.130.104,17.248.167.72,2,138
192.168.130.104,183.79.253.220,2,138
192.168.33.115,17.188.183.4,2,138
192.168.33.115,17.188.182.196,2,138
fe80::1897:a806:39ce:2b03,ff02::2,2,132
192.168.129.184,224.0.0.22,2,120
192.168.129.196,57.144.176.192,2,120
fe80::923c:1dff:fe90:fa6,ff02::fb,1,120
fe80::10c3:4ede:13fb:6b1,ff02::fb,1,120
192.168.129.180,224.0.0.22,2,120
fe80::10c3:4ede:13fb:6b1,ff02::16,1,110
192.168.34.66,224.0.0.251,1,100
192.168.100.11,192.168.100.110,1,98
192.168.100.11,192.168.100.112,1,98
192.168.34.56,17.253.114.43,1,90
192.168.33.247,17.253.68.125,1,90
192.168.131.172,17.253.114.43,1,90
192.168.129.212,17.253.68.125,1,90
192.168.131.16,17.253.68.125,1,90
192.168.131.172,17.253.68.123,1,90
192.168.131.132,17.253.68.253,1,90
192.168.130.208,17.253.68.125,1,90
192.168.128.160,17.253.68.125,1,90
192.168.33.184,17.253.68.253,1,90
192.168.129.40,17.253.68.123,1,90
192.168.130.196,17.253.114.43,1,90
192.168.130.116,17.253.68.123,1,90
fe80::447:c532:79f7:5042,ff02::16,1,90
192.168.129.173,17.253.68.123,1,90
192.168.131.132,17.253.68.123,1,90
192.168.33.115,17.253.68.251,1,90
192.168.129.88,17.253.68.123,1,90
192.168.33.247,17.253.68.251,1,90
192.168.130.104,17.253.68.253,1,90
17.253.68.253,192.168.130.104,1,90
192.168.129.180,17.253.68.253,1,90
192.168.33.247,17.253.114.43,1,90
192.168.130.196,17.253.68.125,1,90
::,ff02::1:ff78:7cc7,1,86
::,ff02::1:ff1b:cba2,1,86
::,ff02::1:fffb:6b1,1,86
::,ff02::1:fff0:a50c,1,86
::,ff02::1:fff7:5042,1,86
::,ff02::1:ffce:2b03,1,86
192.168.128.160,17.253.69.207,1,78
192.168.130.224,17.253.71.196,1,78
192.168.130.224,17.253.71.198,1,78
192.168.130.192,17.57.145.135,1,78
192.168.130.192,17.57.145.133,1,78
192.168.130.192,17.57.145.138,1,78
192.168.130.192,17.57.145.132,1,78
192.168.128.160,17.57.12.34,1,78
192.168.128.160,23.52.128.21,1,78
192.168.130.224,17.188.178.2,1,78
192.168.33.184,172.224.111.4,1,78
192.168.33.184,17.253.71.149,1,78
192.168.128.52,17.248.225.67,1,78
192.168.130.224,172.224.111.16,1,78
192.168.130.224,172.224.180.137,1,78
192.168.130.224,17.253.69.204,1,78
192.168.130.208,17.145.0.2,1,78
192.168.129.180,17.188.178.2,1,78
192.168.130.238,18.161.232.61,1,78
192.168.130.238,18.161.232.128,1,78
192.168.129.88,17.57.145.153,1,78
192.168.129.88,17.57.145.149,1,78
17.248.167.72,192.168.130.104,1,74
183.79.253.220,192.168.130.104,1,74
17.57.145.139,192.168.33.115,1,74
17.57.145.136,192.168.33.115,1,74
17.57.145.133,192.168.33.115,1,74
17.57.145.134,192.168.33.115,1,74
17.57.145.132,192.168.33.115,1,74
17.57.145.140,192.168.33.115,1,74
17.57.145.137,192.168.33.115,1,74
17.188.183.4,192.168.33.115,1,74
17.188.182.196,192.168.33.115,1,74
fe80::eacf:83ff:fe9a:5510,ff02::2,1,70
fe80::923c:1dff:fe90:fa6,ff02::2,1,70
fe80::d482:26aa:3175:4dc3,ff02::2,1,70
fe80::563:1c10:f4e3:fd72,ff02::2,1,70
fe80::447:c532:79f7:5042,ff02::2,1,62
192.168.129.196,57.144.212.144,1,60
192.168.129.196,163.70.140.63,1,60
192.168.131.16,224.0.0.22,1,60
192.168.128.72,224.0.0.22,1,60
